1340,instalação das extensões ietab e icpbravo
1341,de ordem do conselheiro venho por meio deste solicitar os préstimos dessa diretoria no sentido de adquirir com a máxima brevidade possível consoante vistoria técnica da diretoria de informática din a aquisição de numero um nobreak para o gabinete do conselheiro renato dias de maneira a atender às necessidades emergenciais deste gabinete
1342,auxilio com impressão de documentos
1343,venho por meio deste solicitar a liberação do acesso ao site do youtube no meu computador a fim de que possa visualizar videos voltados a pesquisa de assunto ligados a temas administrativos e jurídicos relacionados ao meu trabalho no gabinete do conselheiro paulo roberto chaves alves no intuito de aprimorar os meus conhecimentos na análise de processos
1344,de ordem da coordenação geral solicito a vossa senhoria autorizar à aquisição de uma impressora multifuncional ecotank l numero conforme modelo em anexo em razão da impressora hp color laser jet pro mfp m numero fw existente neste setor ser bastante lenta e apresentar problemas técnicos constantemente prejudicando assim a impressão de documentos e relatórios da escola de contas
1345,configurar impressora
1346,usuário solicita auxilio para configurar impressora
1347,separar numero notebooks da sala de treinamento preferencialmente os localizados na parte mais atrás da sala e configurar para uso em evento a ser realizado na femurn deixar os numero notebooks e acessórios em numero mochilas prontos para transporte na escola de contas registrar os tombos de todos os equipamentos
1348,realizar cadastro biométrico da estagiária alana raissa
1349,preparar pc projetor sala de treinamento
1350,cadastro de operador cpf numero nome alana raissa fernandes
1351,configurar atalho da pasta do setor na área de trabalho
1352,com os cumprimentos de estilo de ordem do conselheiro substituto marco antônio de morais rêgo montenegro solicito o cadastro no ponto eletrônico da estagiária alana raissa fernandes de cpf numero numero numero que cumprirá jornada numero horas de segunda a sexta
1353,configurar monitor
1354,atualizar certicado digital sistema legis
1355,atualizar certicado digital sistema legis api
1356,atualizar certificado digital sistema sispatri
1357,apoio operacional
1358,configurar impressora
1359,desligar equipamentos no auditório
1360,apoio operacional ietab
1361,apoio operacional ietab
1362,apoio operacional orientar sobre assinatura validação ao utilizar o token
1363,configurar wifi smartphone do usuário
1364,de ordem do diretor e com os cumprimentos de estilo solicito a substituição do nobreak de tombo n numero utilizado na coordenação de fiscalização de contas de gestão pela servidora larissa salienta se que a diretoria de informática já atestou a necessidade de substituição
1365,realizar manutenção preventiva nos scanners instalados na diretoria de expediente incluindo limpeza interna e remoção de possíveis objetos estranhos que possam danificar os equipamentos
1366,estabilizador apc numero tombo numero encontra se com reparo inviável tec joão orlando chamado numero
1367,informo a devolução ao setor de patrimônio do seguinte bem numero numero estabilizador tombo n numero diante do exposto solicito a v sa verificar a possibilidade de alt erar o acervo de bens desta coordenadoria de compras e suprimentos
1368,apoio operacional al terar idioma do gmail
1369,solicita a instalação de impressora laser na ice especificar os tombos de todos os equipamentos que foram incluídos e retirados do setor bem como os excedentes
1370,verificar os participantes dos grupos de whatsapp da din trabalho sosuporte infra suporte
1371,elaborar planilha com todos os ramais da din
1372,elaborar planilha com o início e término incluindo possibilidade de renovação de todos os estagiários da din
1373,verificar nobreak
1374,apoio operacional email pessoal
1375,realizar pesquisa de mercado numero und estabilizadores numero va
1376,verificar computador que segundo a usuária não esta ligando
1377,obter junto ao fornecedor empresa numero do interesse em continuar com o contrato concordância do contratado numero proposta de renovação contratual com o tce rn contendo valores e demais disposições numero certidão da abes associação brasileira das empresas de software desmontando quando o caso que a empresa é detentora e desenvolvedora exclusiva do software icp bravo sdk numero contratos similares com outros órgãos públicos demonstrando similaridades de serviços e valores praticados pela empresa numero alt erações ocorridas no contrato social da empresa e novos documentos dos representantes legais da empresa numero certidões negativas de débitos pertinentes certidões de regularidade fiscais
1378,coletar extensão no auditório
1379,verificar nobreak
1380,configurar radio plenaria
1381,configurar rede móvel em computador
1382,apoio operacional configurar monitor
1383,apoio operacional configurar impressora
1384,troca de mouse realizada no dia numero numero numero entrar em contato com a positivo
1385,configurar impressora
1386,com os cumprimentos cordiais solicito a renovação do certificado digital abaixo descrito tendo em vista está próximo de sua expiração nome marcela araujo de oliveira tipo icpbrasil emissor ac soluti multipla cpf numero numero numero emitido em numero numero numero válido até numero numero numero
1387,com os cumprimentos de estilo conforme rotina de trabalho solicito à coordenadoria de suporte vinculada à diretoria de informática avaliar os seguintes equipamentos com o objetivo de atestar se serão recuperáveis ou não para o acervo patrimonial desta corte de contas numero um no break sms registrado com tombo numero numero um no break sms registrado com tombo numero numero um scanner avision registrado com tombo numero ademais informo que os referidos equipamentos estão localizados na sala da coordenadoria de contabilidade ato contínuo retorne o presente memorando a este setor para as demais providências
1388,usuário solicitou auxilio para configurar scanner
1389,usuário solicita auxilio para instalar novo token
1390,instalar extensões
1391,instalar icp bravo e ietab
1392,instalar navegador
1393,configurar notebook
1394,instalar o paiton
1395,troca de mouse
1396,configurar computador instalar extensão e pastas para a estagiária amanda diaz
1397,al terar senha do token
1398,solicita verificar pc que entra frequentemente em hibernação
1399,dividas sobre digitalização
1400,configurar impressora
1401,configurar impressora
1402,instalação de ide para python
1403,al teração do tempo de tela no monitor
1404,configuração de monitor
1405,verificar disponibilidade de numero cabos de força
1406,configurar aplicativo dos correios
1407,instalar icpbravo
1408,apoio operacional word
1409,realocar computador
1410,tendo em vista a necessidade da recepção em informar as chegada de entregas foi acordado a criação de perfil específico para isso no sistema do slack
1411,tendo em vista a necessidade da recepção em informar as chegada de entregas foi acordado a criação de perfil específico para isso no sistema do slack
1412,tendo em vista a necessidade da recepção em informar as chegada de entregas foi acordado a criação de perfil específico para isso no sistema do slack
1413,tendo em vista a necessidade da recepção em informar as chegada de entregas foi acordado a criação de perfil específico para isso no sistema do slack
1414,tendo em vista a necessidade da recepção em informar as chegada de entregas foi acordado a criação de perfil específico para isso no sistema do slack
1415,renovar certificado digital
1416,verificar hiperlink e power point
1417,configurar scanner
1418,usuário solicitou a transferência dos equipamentos abaixo do plenário para o auditório microfone yoga tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero tombo numero microfone novik tombo numero
1419,realocar computador
1420,foram transferidos os equipamentos do plenário para o auditório microfone yoga ht numero tombo numero tombo numero tombo numero tombo numero
1421,solicito escolher os código para os segredos das travas de segurança da sala de treinamento e registrar em tabela específica no google drive imprimir e entregar para a escola colar etiquetas nas travas de segurança identificando de numero a numero
1422,configurar ordenação de telas pc tv
1423,não consigo utilizar o pje ao tentar consultar processos no trt numero
1424,substituir nobreak
1425,criação do setor ttrabalho numero global ttrabalho numero pasta do setor dar acesso ao global ttrabalho numero pasta ttrabalho em informacoes dar acesso ao global trabalho e padrão já adotada para a mesma numero pasta ttrabalho em informacoes temp seguir segurança padrão já adotada para a mesma numero pasta ttrabalho em informacoes pdf segir segurança padrão já adotada para a mesma
1426,observei que alguns computadores estão instalados sem no breaks aqui na coordenação de fiscalização de contas de gestão desta forma solicito uma avaliação desta diretoria de informática sobre a necessidade de instalação dos equipamentos ou compartilhamento com outros computadores
1427,auxilio para utilização de scanner
1428,instalar notepad
1429,com os cordiais cumprimentos de ordem da secretária das sessões solicito numero hum nobreak de numero numero kva ou superior para o computador e mesa de som do plenário dinarte mariz
1430,recadastro biometria
1431,configuração de monitor
1432,configurar impressora
1433,configurar teclado
1434,apoio operacional scanner
1435,sala de treinamento configurar notebook instrutor wifi escola
1436,por gentileza solicita se criação de email institucional do tce rn para o servidor rafael alves de medeiros
1437,verificar nobreak
1438,realizar atualização do pacote adobe da apg
1439,realizar atualização do pacote adobe da acsocial
1440,realizar atualização do pacote adobe da acsocial
1441,configurar impressora
1442,configurar monitor
1443,al teração de leitor pdf
1444,apoio operacional al teração de senha de email em celular
1445,verificar computador
1446,apoio operacional verificar pc
1447,desligar projetor
1448,realizar levantamento de todas as tela que podem ser descritas como telas específicas de administrador ou criticas e realiar o bloqueio de todas bem como marcação para ser especifica de adinsitrador
1449,na tela d cadastro de evento para ser utilizado como dia de folga não deixar informar dias que não estejam como cit feriados
1450,usuário alega que ao ligar a tv não esta aparecendo as opções de uso diário
1451,instalar programas
1452,instalar pc governo cidadão
1453,configurar terminal operador
1454,ligar sistema de projeção na sala de reuniões da presidência
1455,testar computadores
1456,testar computadores
1457,testar computadores
1458,testar computadores
1459,testar computadores
1460,testar computadores
1461,testar computadores
1462,testar computadores
1463,testar computadores
1464,testar computadores
1465,testar computadores
1466,testar computadores
1467,testar computadores
1468,testar computadores
1469,testar computadores
1470,testar computadores
1471,testar computadores
1472,testar computadores
1473,testar computadores
1474,testar computadores
1475,testar computadores
1476,testar computadores
1477,testar computadores
1478,testar computadores
1479,testar computadores
1480,testar computadores
1481,testar computadores
1482,testar computadores
1483,testar computadores
1484,testar computadores
1485,testar computadores
1486,testar computadores
1487,testar computadores
1488,testar computadores
1489,testar computadores
1490,testar computadores
1491,testar computadores
1492,testar computadores
1493,configurar scanner
1494,testar computadores
1495,testar computadores
1496,testar computadores
1497,testar computadores
1498,testar computadores
1499,testar computadores
1500,testar computadores
1501,testar computadores
1502,testar computadores
1503,testar computadores
1504,testar computadores
1505,testar computadores
1506,testar computadores
1507,testar computadores
1508,testar computadores
1509,testar computadores
1510,testar computadores
1511,cadastro de operador cpf numero nome raniara anaizza mauricio leonidas
1512,clonar computadores
1513,clonar computadores
1514,clonar computadores
1515,clonar computadores
1516,clonar computadores
1517,clonar computadores
1518,clonar computadores
1519,configurar impressora
1520,preparar equipamentos auditório tce
1521,clonar computadores
1522,clonar computadores
1523,clonar computadores
1524,clonar computadores
1525,clonar computadores
1526,clonar computadores
1527,clonar computadores
1528,clonar computadores
1529,clonar computadores
1530,clonar computadores
1531,clonar computadores
1532,clonar computadores
1533,clonar computadores
1534,clonar computadores
1535,clonar computadores
1536,clonar computadores
1537,clonar computadores
1538,clonar computadores
1539,clonar computadores
1540,clonar computadores
1541,clonar computadores
1542,clonar computadores
1543,clonar computadores
1544,clonar computadores
1545,clonar computadores
1546,clonar computadores
1547,clonar computadores
1548,alt eração de operador cpf numero nome josé julio l n galvão
1549,clonar computadores
1550,clonar computadores
1551,clonar computadores
1552,clonar computadores
1553,clonar computadores
1554,clonar computadores
1555,clonar computadores
1556,clonar computadores
1557,clonar computadores
1558,clonar computadores
1559,clonar computadores
1560,clonar computadores
1561,clonar computadores
1562,clonar computadores
1563,clonar computadores
1564,clonar computadores
1565,clonar computadores
1566,clonar computadores
1567,clonar computadores
1568,clonar computadores
1569,clonar computadores
1570,com cordiais cumprimentos de ordem solicito os bons préstimos das competentes diretorias no sentido de verificar a possibilidade de disponibilização de um notebook ao servidor diego antônio diniz lima mat numero numero lotado na consultoria jurídica desse tribunal
1571,configurar token judiciário advogado visitante
1572,tombo de monitor
1573,tombo de monitor
1574,tombo de monitor
1575,tombo de monitor
1576,tombo de monitor
1577,tombo de monitor
1578,tombo de monitor
1579,tombo de monitor
1580,tombo de monitor
1581,tombo de monitor
1582,tombo de monitor
1583,tombo de monitor
1584,tombo de monitor
1585,tombo de monitor
1586,tombo de monitor
1587,tombo de monitor
1588,tombo de monitor
1589,tombo de monitor
1590,tombo de monitor
1591,tombo de monitor
1592,tombo de monitor
1593,tombo de monitor
1594,tombo de monitor
1595,tombo de monitor
1596,tombo de monitor
1597,tombo de monitor
1598,tombo de monitor
1599,tombo de monitor
1600,tombo de monitor
1601,tombo de monitor
1602,tombo de monitor
1603,tombo de monitor
1604,tombo de monitor
1605,tombo de monitor
1606,tombo de monitor
1607,tombo de monitor
1608,tombo de monitor
1609,tombo de monitor
1610,tombo de monitor
1611,tombo de monitor
1612,tombo de monitor
1613,tombo de monitor
1614,tombo de monitor
1615,tombo de monitor
1616,tombo de monitor
1617,tombo de monitor
1618,tombo de monitor
1619,tombo de monitor
1620,tombo de monitor
1621,tombo de monitor
1622,tombo de monitor
1623,tombo de monitor
1624,tombo de monitor
1625,tombo de monitor
1626,tombo de monitor
1627,instalar illustrator trial no gabinete proc lrc
1628,instalar icpbravo
1629,instalar ietab
1630,realizar manutenção preventiva nos scanners instalados na diretoria de expediente incluindo limpeza interna e remoção de possíveis objetos estranhos que possam danificar os equipamentos
1631,cadastro de ocorrencia de hardware problema encontrado realizar formatação e instalação de programas problema detectado
1632,ofertado os cumprimentos de estilo e de ordem da procuradora luciana ribeiro campos solicito a substituição da cpu de tombo numero localizado neste gabinete em função dos defeitos que a máquina tem constantemente apresentado tais defeitos já foram inclusive comunicados à diretoria de informática
1633,com os devidos cumprimentos de estilo solicito a implantação nos computadores do tce rn a ecofont estilo de fonte desenvolvida especialmente para economizar tinta nas impressões trata se de fonte open source sem restrições comerciais de uso não havendo praticamente perda na qualidade da impressão
1634,configurar impressora
1635,ofertado os cumprimentos de estilo e de ordem da procuradora luciana ribeiro campos solicito que seja instalada nova impressora neste gabinete
1636,verificar junto a dag a como vai a aquisição de moveis para sala da coex e suporte
1637,configurar scanner
1638,configurar token
1639,configurar scanner
1640,ligar equipamentos auditório para evento imd
1641,configurar monitor
1642,configurar scanner
1643,configurar monitor
1644,configurar perfil em outra máquina
1645,instalar modulo do bb
1646,configurar impressora
1647,configurar impressora
1648,configurar impressora
1649,impressora com problema
1650,bom dia tem como mandar eric vim na copcex é sobre instalar uma maquina na copcex ele veio ontem aqui e ficou de vim hoje
1651,configurar wifi no celular da colaboradora terceirizada shirley silvestre numero numero numero
1652,configurar monitor secundário sala de reuniões secex
1653,instalar o ergon pastas do dap ben e dap assim como o icp bravo
1654,configurar impressora
1655,solicita realizar a digitalização de atestado médico deste servidor para posterior apresentação na área restrita
1656,instalar libre office
1657,configurar scanner
1658,configurar impressora
1659,instalar icpbravo e ietab
1660,configurar monitor
1661,configurar impressora
1662,instalar icpbravo e ietab
1663,configurar impressora
1664,configurar scanner
1665,instalar modulo do bb
1666,configurar atalho da pasta do setor na área de trabalho
1667,configurar impressora
1668,configurar monitor
1669,com os devidos cumprimentos encaminho o presente memorando à diretoria de informática din a fim de solicitar a renovação do meu certificado digital que se expirou no dia numero de setembro de numero
1670,boa tarde exclui um arquivo de excel sem querer na pasta do setor dap adm preciso muito recuperá lo teve uma queda de energia durante o período da manhã e o arquivo ficou salvo automaticamente o documento em anexo informa onde se encontrava o arquivo
1671,favor instalar o lrfservice que encontra se salvo em fsdin dev instaladores serviços siai lrfservice homologa ccedil atilde o
1672,atualizar java
1673,configurar scanner
1674,configurar computador
1675,configurar pastas
1676,configurar backup de pastas do computador antigo para o novo
1677,instalação computador numero e monitor numero
1678,instalação computador numero e monitor numero
1679,instalação computador numero e monitor numero
1680,troca de mouse e instalar pje
1681,instalação computador numero e monitor numero
1682,usuário solicitou auxilio para configurar terminal operador
1683,instalação computador numero e monitor numero
1684,instalação computador numero e monitor numero
1685,instalação computador numero e monitor numero
1686,instalação computador numero e monitor numero
1687,instalar nobreak maxxi power ii numero
1688,instalação computador numero e monitor numero
1689,bom dia com a instalação do novo computador o mozila firefox não abre o ergon áre de trabalho sem as pastas dap e dap ben pede a instalação do programa para a assinatura token at te
1690,instalar ergon e token
1691,apoio operacional excel
1692,cadastro de operador cpf numero nome francilene dias canindé
1693,instalar pje
1694,configurar scanner
1695,configurar estação de trabalho
1696,configurar backup em estação de trabalho
1697,instruções em pdf sam
1698,substituir teclado
1699,substituir teclado
1700,configurar estação de trabalho
1701,configurar monitor
1702,configurar estação de trabalho
1703,realizar atualização do pacote adobe da apg
1704,realizar atualização do pacote adobe da acsocial
1705,realizar atualização do pacote adobe da acsocial
1706,solicito a exclusão do ponto do estagiário daniel cosme rodrigues referente ao dia numero numero numero pois o mesmo encontra se de férias nesta data conforme memorando numero numero din
1707,substituir computador novo pelo antigo
1708,configurar impressora
1709,configurar estação de trabalho
1710,instalar office
1711,apoio operacional
1712,com os cumprimentos de estilo solicito que seja atribuído ao servidor edney cavalcante machado auditor de controle externo matrícula numero numero o mesmo perfil de acesso às funcionalidades da área restrita do servidor aleson amaral de araújo silva auditor de controle externo matrícula numero numero
1713,apoio operacional evento depressão suicídio
1714,alt eração de operador cpf numero nome diego antonio diniz lima
1715,alt eração de operador cpf numero nome anne cassia da cruz moura cunha
1716,configurar impressora
1717,configurar computador
1718,cadastro de operador cpf numero nome anderson kleyton de oliveira amorim
1719,com cordiais cumprimentos solicitamos por meio do presente memorando o cadastramento biométrico a emissão de certificado digital e a ativação de assinador eletrônico token para o servidor a seguir listado recentemente admitido bem como a criação de e mail institucional para ele e o acesso à área restrita conforme discriminado abaixo anderson kleyton de oliveira amorim matrícula numero numero cpf numero numero numero lotação na dap diretoria de atos de pessoal incluindo o acesso do referido servidor também nos seguintes subsetores dap adm coordenadoria de fiscalização das admissões cientes do atendimento sempre célere aos nossos pleitos agradecemos desde já pela atenção dispensada
1720,alt eração de operador cpf numero nome liellison joseph silvestre de menezes
1721,alt eração de operador cpf numero nome nathaly thuanne ferreira de lima
1722,chamado para configuração inicial de computador
1723,configurar smartphone do usuário
1724,alt eração de operador cpf numero nome elder da costa vale
1725,alt eração de operador cpf numero nome ramon angelo dantas
1726,alt eração de operador cpf numero nome andré boratto torquato
1727,alt eração de operador cpf numero nome rutênio sampaio da páscoa
1728,alt eração de operador cpf numero nome matheus henrique de souza
1729,configurar atalho da pasta do setor na área de trabalho
1730,configurar notebook
1731,configurar google agenda
1732,solicito que seja possível o acesso às pastas ao servidor novo anderson o técnico de suporte dhyogo já se encontra no setor para atender a essa demanda
1733,configurar ergon ietab e atalhos de pastas em numero computadores
1734,realizar manutenção preventiva nos scanners instalados na diretoria de expediente incluindo limpeza interna e remoção de possíveis objetos estranhos que possam danificar os equipamentos
1735,cadastro de operador cpf numero nome vinicius nogueira adeodato
1736,verificar computador
1737,cadastro de operador cpf numero nome alysson jose ramos casimiro
1738,configurar icpbravo
1739,habilitar biometria em catraca
1740,configurar impressora
1741,alt eração de operador cpf numero nome maria da conceição costa silva
1742,usuário solicita auxilio para instalar banco do brasil
1743,usuário solicita auxilio para instalar banco do brasil
1744,elaborar termo de referência para aquisição de fechadura eletrônica conforme memorando n numero numero din e processo numero numero fechadura adquirida intelbras fr numero
1745,configurar scanner
1746,formatar e instalar windows tombo numero
1747,substituir mouse
1748,substituir mouse
1749,substituir toner
1750,pesquisar especificação de equipamento chaveador com sugestão de marca e modelo para tornar possível utilizar um único mouse para operar os vários dvrs existentes na assessoria de segurança
1751,configurar impressora
1752,verificar câmera do suporte
1753,verificar histórico de acesso nas catracas
1754,verificar histórico de acesso nas catracas
1755,verificar histórico de acesso nas catracas
1756,verificar histórico de acesso nas catracas
1757,verificar histórico de acesso nas catracas
1758,verificar scanner
1759,cadastro de operador cpf numero nome ana beatriz rocha santos
1760,habilitar biometria
1761,boa tarde por gentileza configurar a impressora
1762,duvida sobre o ponto
1763,duvida sobre o ponto
1764,duvida sobre o ponto
1765,duvida sobre o ponto
1766,solicito acesso ao computador novo instalado na sala
1767,com os devidos cumprimentos de ordem do chefe de gabinete da presidência carlos eduardo jales costa encaminho o presente memorando para solicitar as providências necessárias quanto ao cadastro da estagiária ana beatriz rocha santos matrícula n numero que inicia hoje suas atividades neste tribunal junto a esta presidência
1768,duvida sobre o ponto
1769,justificativa de ponto
1770,justificativa de ponto
1771,apoio operacional imprimir documento
1772,duvidas sobre ponto
1773,duvidas sobre ponto
1774,preparar microfone para aula no auditório tce
1775,configurar terminal operador da dap
1776,configurar impressora
1777,duvida sobre o ponto
1778,justificativa de ponto
1779,duvidas sobre ponto
1780,duvida sobre o ponto
1781,duvida sobre o ponto
1782,duvida sobre o ponto
1783,alt eração de operador cpf numero nome jose jorge da silva filho
1784,configurar impressora
1785,configurar impressora
1786,configurar impressora
1787,configurar impressora
1788,configurar impressora
1789,configurar impressora
1790,duvida sobre o ponto
1791,duvida sobre o ponto
1792,justificativa de ponto
1793,justificativa de ponto
1794,justificativa de ponto
1795,apoio operacional scanner
1796,atalho de pasta
1797,instalação do lightshot
1798,configuração do sticky notes
1799,trocar o nobreak do plenário apos da sessão numero numero numero
1800,desligar equipamentos auditório
1801,trocar o nobreak do plenário apos da sessão numero numero numero
1802,justificativa de ponto
1803,justificativa de ponto
1804,apoio operacional justificativa de ponto
1805,fazer revisão de todas as pessoas que nao vieram na data de numero numero numero e colocar ausencianao justificatda para verdadeiro
1806,realizar a correção automática do ponto de todas as pessoas que vieram na data numero numero numero
1807,justificativa de ponto
1808,instalar pc positivo c numero tombo numero monitor positivo numero mp numero pj tombo numero
1809,instalar pc positivo c numero tombo numero monitor positivo numero mp numero pj tombo numero
1810,instalar pc positivo c numero tombo numero monitor positivo numero mp numero pj tombo numero
1811,instalar pc positivo c numero tombo numero monitor positivo numero mp numero pj tombo numero
1812,duvida sobre o ponto
1813,justificativa de ponto
1814,substituir mouse
1815,justificativa de ponto
1816,desligar equipamentos sala de treinamento
1817,apoio operacional correção de justificativa de ponto
1818,apoio operacional correção de justificativa de ponto
1819,apoio operacional correção de justificativa de ponto
1820,com o problema na catraca numero numero foram retirados numero minutos extras do meu ponto favor resolver a questão
1821,consultar ponto para averiguação de horas trimestrais
1822,configurar navegador para acesso ao siafi
1823,configurar navegador para acesso ao siafi
1824,com os devidos cumprimentos e de ordem solicito a liberação do usuário ronaldo borges de andrade cpf numero numero numero estagiário deste stm para receber assinar e enviar memorando eletrônico
1825,problema ao logar no pc
1826,com os cordiais cumprimentos sirvo me do presente expediente para solicitar os préstimos de vossa senhoria no sentido de providenciar a inclusão das notícias em anexo na mesa de notícias da ouvidoria tanto na área restrita quanto no sítio eletrônico do tce rn http www tce rn gov br ouvidoria mesadenoticias
1827,em meu ponto apesar de retornar de férias este trimestre consta numero horas negativas no meu banco de horas
1828,informamos que o relatório extrato adicional de tempo de serviço já encontra se disponível no servidor do tce o relatório pode ser emitido pelo sistema rh encontra se no menu relatórios ou através do webservice disponibilizar na área restrita os seguintes relatórios numero extrato de férias numero certidão de tempo de serviço numero extrato adicional tempo de serviço
1829,verificar histórico de informações em processo de numero que não esta sendo localizado pelo servidor
1830,aprovação de solicitação de acesso ao setor código numero nome mirna ayako silva maruoka
1831,alt eração de operador cpf numero nome mariana bezerra ferreira
1832,al terar senha do usuário
1833,segue anexo xxxviii referente a dispensa de licitação de n numero numero o documento em anexo apresenta inconsistência nas informações nele contidas pois nas informações geradas pelo sistema parte inferior direta da página diz que data e hora do envio numero numero numero numero numero numero data e hora da criação deste documento numero numero numero numero numero numero portanto informações divergentes segundo o usuário o envio foi totalmente enviado dia numero numero diante dessa informação gostaria de ver se tem algum registro enviado anteriormente neste mesmo processo que corresponda a data informada no recibo data do envio numero numero numero numero
1834,preciso desfazer a substituição de uma informação pois foi feita por engano
1835,usuária informou que substituiu uma informação do processo sem querer e gostaria de saber o q fazer foi informado a mesma que devido o fato do arquivo ter sido assinado e publicado é necessário que esta solicitação seja realizada via memorando
1836,lucinha informou que o ponto de saida de ontem nao foi registrado e gostaria de saber como proceder foi informado a mesma que ela pode realizar a justificativa de ponto utilizando a opção ajuste de ponto onde é possível informar os horarios que porventura tenham sido perdidos
1837,usuário solicitou auxilio para digitalização de documentos
1838,solicitamos a alt eração dos valores dos auxílios saúde constantes na funcionalidade administrativo requerimento funcional aprovar requerimento em função do reajuste aprovado em resolução segue em anexo a tabela com os novos números
1839,de ordem do exmo sr conselheiro substituto antônio ed s santana solicito a gentileza para que seja dado a estagiária thainah chaves torres de melo cpf numero numero numero o acesso às funcionalidades da área restrita e à biometria
1840,cadastro de operador cpf numero nome thainah chaves torres de melo
1841,al terar senha do email institucional numero numero numero com sucesso
1842,al terar senha do email institucional
1843,cadastramento de diário oficial tce data publicação numero numero numero número numero ano numero
1844,al terar senha do usuário
1845,criar usuário operador ura digivox
1846,atribuir permissões ao usuário ao se copiar as permissões de outro usuário do mesmo setor e ou função
1847,cadastro de pessoa inidônea cpf numero nome geraldo alexandre maia origem da informação justiça federal de primeiro grau seção judiciaria do rio grande do norte subseção judiciária de pau dos ferros décima segunda vara
1848,cadastro de pessoa inidônea cpf numero nome geraldo alexandre maia origem da informação justiça federal de primeiro grau seção judiciaria do rio grande do norte subseção judiciária de pau dos ferros décima segunda vara
1849,bom dia solicito a publicação de fs lan appweb hom hom iissql numero siaidpapihom por favor
1850,cadastro de pessoa inidônea cpf numero nome geraldo alexandre maia origem da informação justiça federal de primeiro grau seção judiciaria do rio grande do norte subseção judiciária de pau dos ferros décima segunda vara
1851,na página administrativo ordem cronológica de pagamentos gerenciar nota fiscal será necessário criar na opção tipo de vínculo o tipo carona sem a obrigatoriedade de escolher contrato dispensa ou ata campo abaixo
1852,cadastro de pessoa inidônea cpf numero nome geraldo alexandre maia origem da informação justiça federal de primeiro grau seção judiciaria do rio grande do norte subseção judiciária de pau dos ferros décima segunda vara
1853,erro ao cadastrar cumprimento de sentença string or binary data would be trun cated
1854,foi concedido na data de numero numero numero o acesso a servidora terceirizada mariana o acesso ao portal do gestor tendo em vista a necessidade de servidora em questão para suas atividades diárias foi efetuado com sucesso a operação em questão
1855,o senhor douglifan entrou em contato com duvida em como retirar usuários
1856,o senhor eduardo entrou em contato com duvidas no envio do siai coleta
1857,criar tela para parâmetros do auxilio sa ued e alimentação
1858,o senhor etevaldo entrou em contato com duvidas no anexo numero do portal do gestor
1859,o senhor samuel jonas entrou em contato solicitando à troca de senha no portal do gestor
1860,a senhora tatiana entrou em contato com duvidas no anexo numero do portal do gestor
1861,há impedimento na saída do processo n numero numero em razão de haver documento pendente de apensamento de n numero numero ocorre que o documento já encontra se apensado ao primeiro processo solicito correção do problema para o trâmite regular dos autos
1862,o senhor edson entrou em contato com duvidas em como se cadastrar no portal do gestor
1863,cadastro de pessoa inidônea cpf numero nome geraldo alexandre maia origem da informação poder judiciário federal numero ª vara subseção pau dos ferros
1864,verificar se existem pendências cadastradas desencessariaente na base
1865,o senhor iran entrou em contrato com duvidas em como consultar um processo no portal do gestor
1866,a senhora marivania entrou em contato com duvidas no siai dp
1867,o senhor flavio entrou em contato com duvidas no siai coleta
1868,o senhor evandro entrou em contato com duvidas no tamanho do arquivo no rgf
1869,a senhora valesca entrou em contato com duvidas no cadastro do usuário gerenciador
1870,a senhora ducineia entrou em contato com duvidas no anexo numero e anexo numero do portal do gestor
1871,criação de ambiente de sistemas estão na requisição
1872,de ordem da diretora de atos de pessoal sheyla yusk cunha venho descrever situação de uso equivocado de ferramenta do sistema e solicitar as providências cabíveis para correção foi realizada por engano no processo n numero numero tc a substituição da informação contida no evento numero pela informação numero a substituição foi um equívoco e devem ser mantidas no processo ambas as informações tanto a numero quanto a numero solicito portanto que seja desfeita a substituição acima relatada
1873,al terar senha do usuário
1874,solicito a publicacao de tceapi em produção já disponível em homologação obrigado
1875,solicito a publicacao de portalgestor em produção já disponível em homologação obrigado
1876,venho através deste solicitar a publicação do site tce o mesmo já disponível em homologação fs lan appweb release hom iissql numero wwwrelease caso seja feita por meio de copia de arquivos o mesmo já foi realizado o merge na branch de integration no git atualizar web config versão do sistema key versaosistema value numero numero
1877,solicito a publicacao de tceadmin em produção já disponível em homologação obrigado
1878,a funcionalidade solicitação de autuação de processo está com os tipos processuais desatualizado desconsiderando assim o manual de classificação de processos e documentos do tce rn aprovado pela resolução n numero numero deste modo solicito que a ferramenta seja atualizada para o melhor funcionamento das atividades
1879,exibir alerta para o usuário conferir os dados no momento do cadastro no sispatri coleta para que ele possa conferir se ele realmente pertence ao vinculo selecionado
1880,esclarecimento de dúvidas a cerca da recuperação de senha e cadastro de nova senha para o portal e tce
1881,cadastramento de diário oficial tce data publicação numero numero numero número numero ano numero
1882,solicito permissão de acesso a todas as funcionalidades e informações do novo siai
1883,realizar a verificação e upload caso seja necessário dos ars fisicos na pasta de ars digitalizados
1884,solicito a inclusão das matrículas dos estagiários na área restrita conforme dados abaixo estagiário a bruna câmila de menezes matrícula numero elizabeth soares ferreira matrícula numero ingryd daniela medeiros barbalho matrícula numero
1885,renovar certificado digital serviços e iegm
1886,auxilio em requerimento
1887,conceder permissão para pasta dae no ad
